ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,addressline2,city,state,postalcode,country,territory,contactlastname,contactfirstname,dealsize
1.5561657680648113,1.0348936562451478,0.8101579745265006,-1.2937399188895102,1.3368333944638693,4/7/2005 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,Motorcycles,0.43341399582059054,S10_2016,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
1.7190867611017975,1.0348936562451478,0.8101579745265006,-0.3470150686464702,1.3677626595433585,5/13/2005 0:00,Disputed,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Motorcycles,0.43341399582059054,S10_2016,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
-1.6479470949959203,-0.8392674417426971,0.8101579745265006,-0.5836962812072303,1.4706869366146,2/24/2003 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,-1.1651700861775494,Motorcycles,2.3076139522176846,S10_4698,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
-1.5067489010305322,1.1390137172444725,0.8101579745265006,-1.0570587063287502,2.567682413959125,4/29/2003 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,-1.1651700861775494,Motorcycles,2.3076139522176846,S10_4698,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Large
-1.354689307529345,-0.42278719774539825,0.8101579745265006,-0.5836962812072303,2.0242543601465304,7/1/2003 0:00,Shipped,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,Motorcycles,2.3076139522176846,S10_4698,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Large
-1.2352139126355548,-0.2145470757467488,0.8101579745265006,0.3630285690358098,0.9571225177401002,8/25/2003 0:00,Shipped,0.23455347294126402,0.24823543197396428,-1.1651700861775494,Motorcycles,2.3076139522176846,S10_4698,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium
-1.0831543191343675,-1.3598677467393208,0.8101579745265006,2.2564782695218897,0.35431662832532207,10/10/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Motorcycles,2.3076139522176846,S10_4698,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
-0.9854017233121758,-1.5681078687379701,0.8101579745265006,-0.8203774937679902,0.383368767139483,10/28/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Motorcycles,2.3076139522176846,S10_4698,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
-0.8550649288825867,0.618413412247849,0.8101579745265006,1.0730722067180898,2.567682413959125,11/11/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Motorcycles,2.3076139522176846,S10_4698,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Large
-0.7681737325961939,1.0348936562451478,0.8101579745265006,-0.8203774937679902,2.567682413959125,11/18/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Motorcycles,2.3076139522176846,S10_4698,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Large
-0.6269755386308058,1.4513739002424466,0.8101579745265006,-0.5836962812072303,2.567682413959125,12/1/2003 0:00,Shipped,1.0653495257808978,1.3423316450301723,-1.1651700861775494,Motorcycles,2.3076139522176846,S10_4698,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Large
-0.529222942808614,-0.11042701474742408,0.8101579745265006,-1.2937399188895102,1.5040997841374468,1/12/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
-0.38802474884322585,1.4513739002424466,0.8101579745265006,-0.8203774937679902,2.567682413959125,2/20/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Large
-0.23596515534203857,0.41017329024919946,0.8101579745265006,0.5997097815965698,2.024208153961538,4/5/2004 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Large
-0.08390556184085132,0.8266535342464983,0.8101579745265006,-0.5836962812072303,2.055587929344706,5/18/2004 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Large
0.046431232588737756,0.618413412247849,0.8101579745265006,-0.5836962812072303,2.567682413959125,6/28/2004 0:00,Shipped,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Large
0.17676802701832683,0.09781310725122534,0.8101579745265006,-0.8203774937679902,1.9537552733939172,7/23/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
0.2853820223763177,-0.8392674417426971,0.8101579745265006,0.3630285690358098,1.1082687246243492,8/27/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium
0.43744161587750496,-0.6310273197440477,0.8101579745265006,1.0730722067180898,1.8275084244476099,9/30/2004 0:00,Shipped,0.23455347294126402,0.5217594852380163,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
0.5351942116996968,-1.5681078687379701,0.8101579745265006,-1.2937399188895102,0.6071222179666376,10/15/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium
0.6438082070576877,0.20193316825055005,0.8101579745265006,-0.8203774937679902,2.3957289843953515,11/2/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Large
0.7632836019514777,-0.9433875027420218,0.8101579745265006,-0.8203774937679902,1.3567020540107304,11/15/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
0.8718975973094686,0.41017329024919946,-0.34647003118495173,-0.8203774937679902,-0.3056058815135582,11/23/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Motorcycles,2.3076139522176846,S10_4698,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
1.1217097866328476,-1.3598677467393208,0.8101579745265006,-0.5836962812072303,0.08366389973057575,1/5/2005 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Motorcycles,2.3076139522176846,S10_4698,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
1.2520465810624366,-1.3598677467393208,0.8101579745265006,-1.2937399188895102,0.18201376448754006,2/2/2005 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,Motorcycles,2.3076139522176846,S10_4698,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
1.404106174563624,-1.4639878077386455,0.15425619503389368,0.1263473564750498,-0.9801930793144972,3/3/2005 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Motorcycles,2.3076139522176846,S10_4698,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Small
1.5670271676006102,3.221414937230967,0.8101579745265006,0.5997097815965698,2.567682413959125,4/8/2005 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,Motorcycles,2.3076139522176846,S10_4698,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large
1.7190867611017975,2.1802143272377195,0.8101579745265006,-0.5836962812072303,2.567682413959125,5/13/2005 0:00,Disputed,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Motorcycles,2.3076139522176846,S10_4698,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large
-1.6696698940675183,1.5554939612417713,0.8101579745265006,-1.0570587063287502,2.1305401371759913,2/11/2003 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,-1.1651700861775494,Classic Cars,0.8832219853558931,S10_4757,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large
-1.517610300566331,1.1390137172444725,0.8101579745265006,1.0730722067180898,0.8580218024770047,4/28/2003 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,-1.1651700861775494,Classic Cars,0.8832219853558931,S10_4757,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
-1.4089963052083403,-0.2145470757467488,0.8101579745265006,-1.0570587063287502,0.507686507862345,6/12/2003 0:00,Shipped,-0.5962425798983697,-0.29881267455413973,-1.1651700861775494,Classic Cars,0.8832219853558931,S10_4757,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
-1.256936711707153,1.4513739002424466,0.8101579745265006,2.0197970569611297,1.2005020456429047,8/10/2003 0:00,Shipped,0.23455347294126402,0.24823543197396428,-1.1651700861775494,Classic Cars,0.8832219853558931,S10_4757,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium
-1.126599917277564,-0.3186671367460735,0.8101579745265006,1.5464346318396098,0.5815239914806813,10/6/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,0.8832219853558931,S10_4757,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
-0.9962631228479749,0.930773595245823,0.8101579745265006,0.5997097815965698,1.3890232804131248,10/23/2003 0:00,Cancelled,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,0.8832219853558931,S10_4757,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
-0.8767877279541849,-1.1516276247406712,0.8101579745265006,1.3097534192788498,-0.015459918625016115,11/8/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,0.8832219853558931,S10_4757,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
-0.7898965316677922,-0.9433875027420218,0.8101579745265006,0.5997097815965698,0.19348444991197788,11/14/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,0.8832219853558931,S10_4757,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium
-0.6704211367740022,1.0348936562451478,0.8101579745265006,-0.1103338560857102,1.042615511522845,11/26/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,0.8832219853558931,S10_4757,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
-0.540084342344413,0.41017329024919946,0.8101579745265006,0.3630285690358098,0.9695635330493849,1/9/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,Medium
-0.3988861483790249,1.4513739002424466,0.8101579745265006,1.3097534192788498,1.4314405582364247,2/19/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
-0.11648976044824859,-1.5681078687379701,0.8101579745265006,-0.8203774937679902,-0.35165612063190893,5/7/2004 0:00,Cancelled,-0.5962425798983697,-0.5723367278181918,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small
0.024708433517139576,-0.8392674417426971,0.8101579745265006,-1.2937399188895102,-0.08144235079459335,6/17/2004 0:00,Shipped,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium
0.15504522794672865,-0.526907258744723,0.8101579745265006,-0.5836962812072303,-0.006033856886505007,7/21/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
0.2636592233047195,-1.0475075637413465,0.8101579745265006,-0.1103338560857102,-0.3045258119393539,8/20/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small
0.39399601773430865,-1.1516276247406712,0.8101579745265006,-1.2937399188895102,-0.053164165579060285,9/10/2004 0:00,Shipped,0.23455347294126402,0.5217594852380163,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium
0.5243328121638977,-1.3598677467393208,0.8101579745265006,0.5997097815965698,-0.4773369438120557,10/14/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Small
0.6220854079860895,-0.2145470757467488,0.8101579745265006,2.4931594820826497,0.35215648917691345,11/1/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
0.7198380038082813,1.2431337782437972,-0.9285022980967582,-0.1103338560857102,-0.27003867061542663,11/5/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
0.8501747982378703,-1.0475075637413465,-1.765359594985285,0.3630285690358098,-1.3388223841353464,11/21/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small
0.9913729922032586,-0.9433875027420218,-0.40596225608224046,-0.3470150686464702,-0.89930337671165,12/2/2004 0:00,Shipped,1.0653495257808978,1.3423316450301723,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
1.0891255880254505,1.347253839243122,-1.4366650524277653,-0.1103338560857102,-0.5167046134258372,12/15/2004 0:00,Shipped,1.0653495257808978,1.3423316450301723,0.2643280247651782,Classic Cars,0.8832219853558931,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
1.2411851815266377,0.41017329024919946,0.8101579745265006,-0.8203774937679902,0.3043850696675846,1/31/2005 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Classic Cars,0.8832219853558931,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
1.3606605764204276,-0.11042701474742408,0.8101579745265006,-0.5836962812072303,0.766706829385179,2/23/2005 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,Classic Cars,0.8832219853558931,S10_4757,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
1.4801359713142177,-0.3186671367460735,0.8101579745265006,-1.0570587063287502,-0.08587814455389256,3/17/2005 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Classic Cars,0.8832219853558931,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium
1.534442968993213,3.0131748152323174,0.8101579745265006,0.5997097815965698,2.567682413959125,4/1/2005 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,Classic Cars,0.8832219853558931,S10_4757,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Large
1.6865025624944003,-1.6722279297372948,0.8101579745265006,-0.8203774937679902,-0.4357051711336321,5/6/2005 0:00,On Hold,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Classic Cars,0.8832219853558931,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small
-1.6913926931391166,0.7225334732471737,0.8101579745265006,-0.5836962812072303,1.0852753718173567,1/29/2003 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,-1.1651700861775494,Classic Cars,1.1581046456274668,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
-1.5719172982453267,-0.42278719774539825,0.8101579745265006,0.3630285690358098,0.4539949209008264,4/1/2003 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,-1.1651700861775494,Classic Cars,1.1581046456274668,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
-1.4415805038157374,-1.3598677467393208,0.8101579745265006,-0.5836962812072303,-0.09905845882306062,5/28/2003 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,Classic Cars,1.1581046456274668,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
-1.2895209103145502,-0.9433875027420218,0.8101579745265006,-0.5836962812072303,-0.19125134942974734,7/24/2003 0:00,Shipped,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,Classic Cars,1.1581046456274668,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
-1.1809069149565594,-1.5681078687379701,0.8101579745265006,-1.2937399188895102,-0.18947241130752837,9/19/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Classic Cars,1.1581046456274668,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
